ID,test_type,basin_valley,Depth (m),qc (MPa),fs (kPa),u2 (kPa),Vs (m/s),qt (MPa),Rf (%),γ (kN/m³),"σ,v (kPa)",u0 (kPa),"σ',v (kPa)",Qt (-),Qtn (-),Fr (%),Bq (-),U2 (-),SBT (-),SBTn (-),Mod. SBTn (-),n,Ic (-),Ic SBT (-),Ib (-)
111,CPT,Salzburg basin,0.12,11.15,64.5,0,0,11.15,0.58,19,2.28,1.18,1.1,10111.28,481.46,0.58,0,0,6,7,7,0.33,1.26,1.73,141.02
111,CPT,Salzburg basin,0.13,9.26,64.3,0,0,9.26,0.69,19,2.47,1.28,1.19,7749.5,455.42,0.69,0,0,6,6,7,0.36,1.34,1.85,120.48
111,CPT,Salzburg basin,0.14,7.99,64.1,0,0,7.99,0.8,19,2.66,1.37,1.29,6211.52,427.56,0.8,0,0,6,6,7,0.39,1.4,1.93,105.96
111,CPT,Salzburg basin,0.15,7.59,64,0,0,7.59,0.84,19,2.85,1.47,1.38,5501.38,412.81,0.84,0,0,6,6,7,0.4,1.43,1.96,101.06
111,CPT,Salzburg basin,0.16,7.63,64.4,0,0,7.63,0.84,19,3.04,1.57,1.47,5189.11,407.19,0.84,0,0,6,6,7,0.4,1.43,1.96,100.85
111,CPT,Salzburg basin,0.17,6.88,64.7,0,0,6.88,0.94,19,3.23,1.67,1.56,4403.87,388.01,0.94,0,0,6,6,7,0.42,1.48,2.03,91.52
111,CPT,Salzburg basin,0.18,6.58,70.3,0,0,6.58,1.07,19,3.42,1.77,1.65,3973.57,382.3,1.07,0,0,5,6,7,0.43,1.53,2.08,81.92
111,CPT,Salzburg basin,0.19,6.23,73.1,0,0,6.23,1.17,19,3.61,1.86,1.75,3566.34,375.64,1.17,0,0,5,6,7,0.45,1.57,2.12,75.47
111,CPT,Salzburg basin,0.2,6.23,76,0,0,6.23,1.22,19,3.8,1.96,1.84,3387.92,375.56,1.22,0,0,5,6,7,0.45,1.58,2.13,72.97
111,CPT,Salzburg basin,0.21,6.12,86,0,0,6.12,1.4,19,3.99,2.06,1.93,3170.17,386.89,1.41,0,0,5,6,7,0.47,1.63,2.17,64.66
111,CPT,Salzburg basin,0.22,6.12,96,0,0,6.12,1.57,19,4.18,2.16,2.02,3024.05,398.65,1.57,0,0,5,6,7,0.48,1.66,2.2,58.72
111,CPT,Salzburg basin,0.23,6.16,97.2,0,0,6.16,1.58,19,4.37,2.26,2.11,2914.52,395.43,1.58,0,0,5,6,7,0.48,1.67,2.2,58.43
111,CPT,Salzburg basin,0.24,6.21,93.2,0,0,6.21,1.5,19,4.56,2.35,2.21,2814.13,383.74,1.5,0,0,5,6,7,0.48,1.65,2.19,60.93
111,CPT,Salzburg basin,0.25,6.51,94.4,0,0,6.51,1.45,19,4.75,2.45,2.3,2831.66,386.53,1.45,0,0,5,6,7,0.47,1.64,2.16,62.86
111,CPT,Salzburg basin,0.26,6.09,93.8,0,0,6.09,1.54,19,4.94,2.55,2.39,2545.48,371.27,1.54,0,0,5,6,7,0.49,1.67,2.2,59.33
111,CPT,Salzburg basin,0.27,6.09,94,0,0,6.09,1.54,19,5.13,2.65,2.48,2451.12,366.57,1.55,0,0,5,6,7,0.49,1.68,2.2,59.16
111,CPT,Salzburg basin,0.28,5.25,94.2,0,0,5.25,1.79,19,5.32,2.75,2.57,2037.42,342.95,1.8,0,0,5,6,7,0.51,1.75,2.29,51.43
111,CPT,Salzburg basin,0.29,4.93,95.2,0,0,4.93,1.93,19,5.51,2.84,2.67,1849.38,332.1,1.93,0,0,5,6,7,0.53,1.78,2.33,48.08
111,CPT,Salzburg basin,0.3,4.93,93.4,0,0,4.93,1.9,19,5.7,2.94,2.76,1784.69,325.05,1.9,0,0,5,6,7,0.53,1.78,2.33,48.77
111,CPT,Salzburg basin,0.31,5.21,91.6,0,0,5.21,1.76,19,5.89,3.04,2.85,1827.16,325.38,1.76,0,0,5,6,7,0.52,1.75,2.29,52.19
111,CPT,Salzburg basin,0.32,5.5,90,0,0,5.5,1.64,19,6.08,3.14,2.94,1867.02,325.91,1.64,0,0,5,6,7,0.51,1.72,2.25,55.59
111,CPT,Salzburg basin,0.33,5.53,88.5,0,0,5.53,1.6,19,6.27,3.24,3.03,1820.63,320.84,1.6,0,0,5,6,7,0.51,1.72,2.24,56.63
111,CPT,Salzburg basin,0.34,5.53,88.8,0,0,5.53,1.61,19,6.46,3.34,3.12,1767.02,317.66,1.61,0,0,5,6,7,0.51,1.72,2.24,56.41
111,CPT,Salzburg basin,0.35,5.93,88.8,0,0,5.93,1.5,19,6.65,3.43,3.22,1842.08,323.16,1.5,0,0,5,6,7,0.5,1.69,2.2,60.1
111,CPT,Salzburg basin,0.36,6.25,88.6,0,0,6.25,1.42,19,6.84,3.53,3.31,1887.12,326.37,1.42,0,0,5,6,7,0.49,1.67,2.17,63.09
111,CPT,Salzburg basin,0.37,6.59,88.4,0,0,6.59,1.34,19,7.03,3.63,3.4,1936.61,329.96,1.34,0,0,5,6,7,0.48,1.65,2.14,66.28
111,CPT,Salzburg basin,0.38,7.07,67.4,0,0,7.07,0.95,19,7.22,3.73,3.49,2021.3,306.62,0.95,0,0,6,6,7,0.44,1.55,2.02,87.28
111,CPT,Salzburg basin,0.39,7.62,37.5,0,0,7.62,0.49,19,7.41,3.83,3.58,2123.32,269.28,0.49,0,0,6,6,7,0.38,1.38,1.84,137.79
111,CPT,Salzburg basin,0.4,7.59,18,0,0,7.59,0.24,19,7.6,3.92,3.68,2061.72,223.77,0.24,0,0,6,7,7,0.33,1.27,1.7,189.83
111,CPT,Salzburg basin,0.41,7.39,17.8,0,0,7.39,0.24,19,7.79,4.02,3.77,1958.28,219.29,0.24,0,0,6,7,7,0.33,1.28,1.72,186.56
111,CPT,Salzburg basin,0.42,7.32,26.2,0,0,7.32,0.36,19,7.98,4.12,3.86,1894.02,235.25,0.36,0,0,6,6,7,0.36,1.34,1.79,158.93
111,CPT,Salzburg basin,0.43,7.32,29,0,0,7.32,0.4,19,8.17,4.22,3.95,1849.41,242.67,0.4,0,0,6,6,7,0.37,1.36,1.81,151.94
111,CPT,Salzburg basin,0.44,7.59,31.8,0,0,7.59,0.42,19,8.36,4.32,4.04,1874.35,250.32,0.42,0,0,6,6,7,0.37,1.36,1.8,148.73
111,CPT,Salzburg basin,0.45,7.86,32.5,0,0,7.86,0.41,19,8.55,4.41,4.14,1898.16,254.24,0.41,0,0,6,6,7,0.37,1.35,1.79,150.77
111,CPT,Salzburg basin,0.46,7.56,33.3,0,0,7.56,0.44,19,8.74,4.51,4.23,1786.1,249.37,0.44,0,0,6,6,7,0.38,1.38,1.82,144.11
111,CPT,Salzburg basin,0.47,7.43,37.6,0,0,7.43,0.51,19,8.93,4.61,4.32,1717.03,252.68,0.51,0,0,6,6,7,0.39,1.41,1.85,132.6
111,CPT,Salzburg basin,0.48,7.29,73.4,0,0,7.29,1.01,19,9.12,4.71,4.41,1650.84,296.2,1.01,0,0,6,6,7,0.45,1.58,2.02,83.08
111,CPT,Salzburg basin,0.49,7.29,56.3,0,0,7.29,0.77,19,9.31,4.81,4.5,1617.11,271.73,0.77,0,0,6,6,7,0.43,1.52,1.96,100.59
111,CPT,Salzburg basin,0.5,6.98,78.6,0,0,6.98,1.13,19,9.5,4.91,4.6,1518.04,292.7,1.13,0,0,5,6,7,0.47,1.62,2.07,75.71
111,CPT,Salzburg basin,0.51,6.68,83.3,0,0,6.68,1.25,19,9.69,5,4.69,1422.86,290.04,1.25,0,0,5,6,7,0.48,1.66,2.11,69.41
111,CPT,Salzburg basin,0.52,6.75,82.3,0,0,6.75,1.22,19,9.88,5.1,4.78,1409.9,288.28,1.22,0,0,5,6,7,0.48,1.65,2.1,70.66
111,CPT,Salzburg basin,0.53,6.34,81.3,0,0,6.34,1.28,19,10.07,5.2,4.87,1300.31,277.25,1.28,0,0,5,6,7,0.49,1.68,2.14,67.45
111,CPT,Salzburg basin,0.54,5.35,57,0,0,5.35,1.07,19,10.26,5.3,4.96,1075.01,228.76,1.07,0,0,5,6,7,0.49,1.67,2.15,75.94
111,CPT,Salzburg basin,0.55,5.34,41.7,0,0,5.34,0.78,19,10.45,5.4,5.05,1054.67,208.44,0.78,0,0,5,6,7,0.46,1.6,2.07,93.73
111,CPT,Salzburg basin,0.56,5.29,42.5,0,0,5.29,0.8,19,10.64,5.49,5.15,1025.41,207.27,0.81,0,0,5,6,7,0.46,1.61,2.08,91.7
111,CPT,Salzburg basin,0.57,5.23,41.6,0,0,5.23,0.79,19,10.83,5.59,5.24,997.19,203.9,0.8,0,0,5,6,7,0.46,1.61,2.08,92.05
111,CPT,Salzburg basin,0.58,5.35,40.7,0,0,5.35,0.76,19,11.02,5.69,5.33,1001.46,203.73,0.76,0,0,6,6,7,0.46,1.6,2.07,94.85
111,CPT,Salzburg basin,0.59,5.27,40.4,0,0,5.27,0.77,19,11.21,5.79,5.42,969.33,200.69,0.77,0,0,5,6,7,0.46,1.61,2.07,93.95
111,CPT,Salzburg basin,0.6,5.18,36.7,0,0,5.18,0.71,19,11.4,5.89,5.51,938.25,193.32,0.71,0,0,6,6,7,0.46,1.6,2.06,98.16
111,CPT,Salzburg basin,0.61,5.25,31.2,0,0,5.25,0.59,19,11.59,5.98,5.61,934.09,188.38,0.6,0,0,6,6,7,0.45,1.56,2.02,108.85
111,CPT,Salzburg basin,0.62,5,36.5,0,0,5,0.73,19,11.78,6.08,5.7,876.04,187.66,0.73,0,0,5,6,7,0.46,1.61,2.08,95.38
111,CPT,Salzburg basin,0.63,4.49,41.8,0,0,4.49,0.93,19,11.97,6.18,5.79,773.53,182.98,0.93,0,0,5,6,7,0.5,1.7,2.18,80.15
111,CPT,Salzburg basin,0.64,4.19,47.5,0,0,4.19,1.13,19,12.16,6.28,5.88,709.9,181.65,1.14,0,0,5,6,7,0.52,1.76,2.25,69.28
111,CPT,Salzburg basin,0.65,4.18,48.1,0,0,4.18,1.15,19,12.35,6.38,5.97,697.64,181,1.15,0,0,5,6,7,0.52,1.76,2.25,68.48
111,CPT,Salzburg basin,0.66,4.18,47.6,0,0,4.18,1.14,19,12.54,6.47,6.07,686.41,179.37,1.14,0,0,5,6,7,0.52,1.76,2.25,68.84
111,CPT,Salzburg basin,0.67,4.17,47.1,0,0,4.17,1.13,19,12.73,6.57,6.16,675.5,177.76,1.13,0,0,5,6,7,0.52,1.76,2.25,69.21
111,CPT,Salzburg basin,0.68,4.17,45.5,0,0,4.17,1.09,19,12.92,6.67,6.25,665.54,175.18,1.09,0,0,5,6,7,0.52,1.76,2.24,70.78
111,CPT,Salzburg basin,0.69,3.84,42.2,0,0,3.84,1.1,19,13.11,6.77,6.34,603.17,163.83,1.1,0,0,5,6,7,0.53,1.78,2.27,69.32
111,CPT,Salzburg basin,0.7,2.61,36.2,0,0,2.61,1.39,19,13.3,6.87,6.43,403.72,128.75,1.39,0,0,5,6,7,0.59,1.93,2.47,55.62
111,CPT,Salzburg basin,0.71,2.33,39.5,0,0,2.33,1.7,19,13.49,6.97,6.52,354.54,123.3,1.71,0,0,4,6,7,0.61,2,2.56,47.52
111,CPT,Salzburg basin,0.72,2.22,34.6,0,0,2.22,1.56,19,13.68,7.06,6.62,333.16,115.63,1.57,0,0,4,6,7,0.61,2,2.56,49.95
111,CPT,Salzburg basin,0.73,2.11,32.2,0,0,2.11,1.53,19,13.87,7.16,6.71,312.35,110,1.54,0,0,4,6,7,0.62,2,2.57,50.2
111,CPT,Salzburg basin,0.74,2.06,30.9,0,0,2.06,1.5,19,14.06,7.26,6.8,300.67,106.88,1.51,0,0,4,6,7,0.62,2.01,2.57,50.48
111,CPT,Salzburg basin,0.75,2.01,30.4,0,0,2.01,1.51,19,14.25,7.36,6.89,289.31,104.44,1.52,0,0,4,6,7,0.62,2.02,2.58,49.93
111,CPT,Salzburg basin,0.76,2.03,30.8,0,0,2.03,1.52,19,14.44,7.46,6.98,288.25,104.65,1.53,0,0,4,6,7,0.62,2.02,2.58,49.83
111,CPT,Salzburg basin,0.77,1.87,31.3,0,0,1.87,1.67,19,14.63,7.55,7.08,262.68,100.14,1.68,0,0,4,5,7,0.64,2.06,2.63,46.16
111,CPT,Salzburg basin,0.78,1.82,34,0,0,1.82,1.87,19,14.82,7.65,7.17,251.89,99.99,1.88,0,0,4,5,7,0.65,2.1,2.67,42.58
111,CPT,Salzburg basin,0.79,1.77,35.3,0,0,1.77,2,19,15.01,7.75,7.26,241.39,98.72,2.01,0,0,4,5,7,0.66,2.12,2.7,40.44
111,CPT,Salzburg basin,0.8,1.77,34.2,0,0,1.77,1.93,19,15.2,7.85,7.35,238.34,97.35,1.95,0,0,4,5,7,0.66,2.12,2.69,41.29
111,CPT,Salzburg basin,0.81,1.6,33,0,0,1.6,2.06,19,15.39,7.95,7.44,212.93,90.97,2.08,0,0,4,5,7,0.67,2.16,2.74,38.92
111,CPT,Salzburg basin,0.82,1.68,31.4,0,0,1.68,1.87,19,15.58,8.04,7.54,220.55,91.63,1.89,0,0,4,5,7,0.66,2.12,2.7,41.8
111,CPT,Salzburg basin,0.83,1.75,32,0,0,1.75,1.82,19,15.77,8.14,7.63,227.99,93.72,1.84,0,0,4,5,7,0.66,2.11,2.68,42.78
111,CPT,Salzburg basin,0.84,1.93,31.1,0,0,1.93,1.61,19,15.96,8.24,7.72,247.52,97.36,1.63,0,0,4,5,7,0.64,2.06,2.62,46.99
111,CPT,Salzburg basin,0.85,1.88,30.3,0,0,1.88,1.61,19,16.15,8.34,7.81,238.12,94.85,1.63,0,0,4,5,7,0.64,2.07,2.62,46.7
111,CPT,Salzburg basin,0.86,1.5,29.1,0,0,1.5,1.94,19,16.34,8.44,7.9,188.14,82.81,1.96,0,0,4,5,7,0.68,2.17,2.75,39.99
111,CPT,Salzburg basin,0.87,1.5,29.1,0,0,1.5,1.94,19,16.53,8.53,8,185.96,82.32,1.96,0,0,4,5,7,0.68,2.17,2.75,39.94
111,CPT,Salzburg basin,0.88,1.47,29,0,0,1.47,1.97,19,16.72,8.63,8.09,180.22,80.89,1.99,0,0,4,5,7,0.68,2.18,2.76,39.36
111,CPT,Salzburg basin,0.89,1.45,28,0,0,1.45,1.94,19,16.91,8.73,8.18,174.61,78.91,1.96,0,0,4,5,7,0.68,2.18,2.76,39.57
111,CPT,Salzburg basin,0.9,1.41,27,0,0,1.41,1.91,19,17.1,8.83,8.27,168.42,76.77,1.94,0,0,4,5,7,0.69,2.19,2.77,39.66
111,CPT,Salzburg basin,0.91,1.34,46.5,0,0,1.34,3.46,19,17.29,8.93,8.36,158.65,84.75,3.5,0,0,3,5,5,0.75,2.34,2.93,25.82
111,CPT,Salzburg basin,0.92,1.32,44.9,0,0,1.32,3.41,19,17.48,9.03,8.45,153.69,82.56,3.46,0,0,3,5,5,0.75,2.35,2.94,26.05
111,CPT,Salzburg basin,0.93,1.3,43.3,0,0,1.3,3.32,19,17.67,9.12,8.55,150.42,80.86,3.37,0,0,3,5,5,0.75,2.34,2.93,26.54
111,CPT,Salzburg basin,0.94,1.31,33,0,0,1.31,2.51,19,17.86,9.22,8.64,150.03,75.85,2.55,0,0,4,5,7,0.72,2.27,2.86,32.63
111,CPT,Salzburg basin,0.95,1.32,29,0,0,1.32,2.19,19,18.05,9.32,8.73,149.65,73.64,2.22,0,0,4,5,7,0.71,2.24,2.82,35.83
111,CPT,Salzburg basin,0.96,1.51,27.8,0,0,1.51,1.84,19,18.24,9.42,8.82,169.21,78.21,1.86,0,0,4,5,7,0.68,2.17,2.73,40.91
111,CPT,Salzburg basin,0.97,1.58,28,0,0,1.58,1.78,19,18.43,9.52,8.91,174.85,79.24,1.8,0,0,4,5,7,0.67,2.15,2.71,42.03
111,CPT,Salzburg basin,0.98,1.76,28.1,0,0,1.76,1.6,19,18.62,9.61,9.01,192.89,83.84,1.62,0,0,4,5,7,0.66,2.11,2.65,45.64
111,CPT,Salzburg basin,0.99,2.99,27.4,0,0,2.99,0.92,19,18.81,9.71,9.1,326.69,112.41,0.92,0,0,5,6,7,0.56,1.85,2.32,70.5
111,CPT,Salzburg basin,1,2.36,26.7,0,0,2.36,1.13,19,19,9.81,9.19,254.93,97.28,1.14,0,0,5,6,7,0.6,1.96,2.46,59.31
111,CPT,Salzburg basin,1.01,2.69,20.2,0,0,2.69,0.75,19,19.19,9.91,9.28,287.74,98.95,0.76,0,0,5,6,7,0.55,1.84,2.32,75.22
111,CPT,Salzburg basin,1.02,3.02,22.5,0,0,3.02,0.75,19,19.38,10.01,9.37,319.93,107.49,0.75,0,0,5,6,7,0.54,1.81,2.28,77.99
111,CPT,Salzburg basin,1.03,2.82,17.6,0,0,2.82,0.62,19,19.57,10.1,9.47,295.46,98.41,0.63,0,0,5,6,7,0.54,1.79,2.27,82.17
111,CPT,Salzburg basin,1.04,2.66,19.6,0,0,2.66,0.74,19,19.76,10.2,9.56,275.93,96.54,0.74,0,0,5,6,7,0.56,1.84,2.32,75.16
111,CPT,Salzburg basin,1.05,2.78,21.6,0,0,2.78,0.78,19,19.95,10.3,9.65,286.17,100.52,0.78,0,0,5,6,7,0.56,1.84,2.32,74.36
111,CPT,Salzburg basin,1.06,2.58,22.6,0,0,2.58,0.87,19,20.14,10.4,9.74,263.11,96.68,0.88,0,0,5,6,7,0.57,1.89,2.37,68.72
111,CPT,Salzburg basin,1.07,2.36,22.9,0,0,2.36,0.97,19,20.33,10.5,9.83,238.12,91.59,0.98,0,0,5,6,7,0.59,1.93,2.42,63.66
111,CPT,Salzburg basin,1.08,2.36,23.2,0,0,2.36,0.98,19,20.52,10.59,9.93,235.89,91.43,0.99,0,0,5,6,7,0.59,1.94,2.43,63.16
111,CPT,Salzburg basin,1.09,2.23,23,0,0,2.23,1.03,19,20.71,10.69,10.02,220.91,87.97,1.04,0,0,5,6,7,0.6,1.96,2.46,60.69
111,CPT,Salzburg basin,1.1,2.12,23.5,0,0,2.12,1.11,19,20.9,10.79,10.11,207.36,85.22,1.12,0,0,5,6,7,0.61,2,2.49,57.52
111,CPT,Salzburg basin,1.11,1.95,23.8,0,0,1.95,1.22,19,21.09,10.89,10.2,189.09,81.03,1.23,0,0,5,6,7,0.63,2.04,2.55,53.55
111,CPT,Salzburg basin,1.12,1.79,22.2,0,0,1.79,1.24,19,21.28,10.99,10.29,171.92,75.71,1.25,0,0,4,5,7,0.64,2.07,2.58,51.95
111,CPT,Salzburg basin,1.13,1.6,20.6,0,0,1.6,1.29,19,21.47,11.09,10.38,151.67,69.42,1.31,0,0,4,5,7,0.66,2.11,2.63,49.39
111,CPT,Salzburg basin,1.14,1.62,17.1,0,0,1.62,1.06,19,21.66,11.18,10.48,152.5,67.38,1.07,0,0,4,5,7,0.64,2.06,2.59,54.45
111,CPT,Salzburg basin,1.15,1.64,16.3,0,0,1.64,0.99,19,21.85,11.28,10.57,153.32,67.1,1.01,0,0,5,6,7,0.63,2.05,2.57,56.07
111,CPT,Salzburg basin,1.16,1.76,16.5,0,0,1.76,0.94,19,22.04,11.38,10.66,163.37,69.92,0.95,0,0,5,6,7,0.62,2.02,2.53,58.66
111,CPT,Salzburg basin,1.17,1.86,16.7,0,0,1.86,0.9,19,22.23,11.48,10.75,170.98,72.08,0.91,0,0,5,6,7,0.61,2,2.5,60.59
111,CPT,Salzburg basin,1.18,1.97,19.1,0,0,1.97,0.97,19,22.42,11.58,10.84,179.55,76.05,0.98,0,0,5,6,7,0.62,2,2.49,59.51
111,CPT,Salzburg basin,1.19,2.18,20.2,0,0,2.18,0.93,19,22.61,11.67,10.94,197.56,81.42,0.93,0,0,5,6,7,0.6,1.96,2.44,62.56
111,CPT,Salzburg basin,1.2,2.18,21.3,0,0,2.18,0.98,19,22.8,11.77,11.03,195.89,81.87,0.99,0,0,5,6,7,0.61,1.97,2.46,60.95
111,CPT,Salzburg basin,1.21,2.42,21.1,0,0,2.42,0.87,19,22.99,11.87,11.12,215.22,86.59,0.88,0,0,5,6,7,0.59,1.93,2.39,66
111,CPT,Salzburg basin,1.22,2.27,20,0,0,2.27,0.88,19,23.18,11.97,11.21,200.61,82.34,0.89,0,0,5,6,7,0.6,1.94,2.42,64.48
111,CPT,Salzburg basin,1.23,2.13,18.8,0,0,2.13,0.88,19,23.37,12.07,11.3,186.25,78,0.89,0,0,5,6,7,0.6,1.96,2.44,63.01
111,CPT,Salzburg basin,1.24,2.1,15.9,0,0,2.1,0.76,19,23.56,12.16,11.4,182.35,75,0.77,0,0,5,6,7,0.59,1.94,2.42,66.73
111,CPT,Salzburg basin,1.25,2.12,12.9,0,0,2.12,0.61,19,23.75,12.26,11.49,182.9,72.86,0.61,0,0,5,6,7,0.58,1.9,2.37,72.22
111,CPT,Salzburg basin,1.26,1.95,11.9,0,0,1.95,0.61,19,23.94,12.36,11.58,166.34,67.99,0.62,0,0,5,6,7,0.59,1.92,2.41,69.63
111,CPT,Salzburg basin,1.27,1.95,10.8,0,0,1.95,0.55,19,24.13,12.46,11.67,165.01,66.82,0.56,0,0,5,6,7,0.58,1.91,2.39,71.48
111,CPT,Salzburg basin,1.28,1.47,12.1,0,0,1.47,0.82,19,24.32,12.56,11.76,122.76,56.63,0.84,0,0,5,6,7,0.64,2.06,2.57,56.73
111,CPT,Salzburg basin,1.29,1.43,13.4,0,0,1.43,0.93,19,24.51,12.65,11.86,118.84,56.45,0.95,0,0,4,5,7,0.65,2.09,2.61,53.72
111,CPT,Salzburg basin,1.3,1.57,17.1,0,0,1.57,1.09,19,24.7,12.75,11.95,129.3,62.28,1.11,0,0,4,5,7,0.66,2.1,2.6,52.02
111,CPT,Salzburg basin,1.31,1.31,21.6,0,0,1.31,1.65,19,24.89,12.85,12.04,106.67,57.62,1.68,0,0,4,5,7,0.71,2.24,2.76,40.51
111,CPT,Salzburg basin,1.32,1.31,24,0,0,1.31,1.84,19,25.08,12.95,12.13,105.53,58.35,1.87,0,0,4,5,7,0.72,2.27,2.79,38.1
111,CPT,Salzburg basin,1.33,1.25,24.8,0,0,1.25,1.98,19,25.27,13.05,12.22,100.43,56.96,2.02,0,0,4,5,7,0.73,2.29,2.82,36.18
111,CPT,Salzburg basin,1.34,1.2,24.8,0,0,1.2,2.07,19,25.46,13.15,12.31,95.4,55.22,2.11,0,0,4,5,7,0.74,2.32,2.85,34.96
111,CPT,Salzburg basin,1.35,1.3,24.8,0,0,1.3,1.91,19,25.65,13.24,12.41,102.51,57.71,1.95,0,0,4,5,7,0.73,2.28,2.8,37.09
111,CPT,Salzburg basin,1.36,1.08,24.8,0,0,1.08,2.3,19,25.84,13.34,12.5,84.02,51.1,2.36,0,0,3,5,5,0.76,2.38,2.91,32.04
111,CPT,Salzburg basin,1.37,0.77,20.6,0,0,0.77,2.66,19,26.03,13.44,12.59,59.33,39.9,2.76,0,0,3,4,5,0.81,2.5,3.07,27.72
111,CPT,Salzburg basin,1.38,0.69,18.5,0,0,0.69,2.68,19,26.22,13.54,12.68,52.45,36.28,2.78,0,0,3,4,5,0.82,2.53,3.11,27.08
111,CPT,Salzburg basin,1.39,0.61,18.1,0,0,0.61,2.95,19,26.41,13.64,12.77,45.98,33.31,3.08,0,0,3,4,5,0.84,2.59,3.17,25.09
111,CPT,Salzburg basin,1.4,0.6,18,0,0,0.6,2.99,19,26.6,13.73,12.87,44.73,32.7,3.13,0,0,3,4,5,0.85,2.6,3.18,24.79
111,CPT,Salzburg basin,1.41,0.6,17.9,0,0,0.6,2.98,19,26.79,13.83,12.96,44.36,32.49,3.11,0,0,3,4,5,0.85,2.6,3.18,24.82
111,CPT,Salzburg basin,1.42,0.6,17.8,0,0,0.6,2.96,19,26.98,13.93,13.05,44.05,32.3,3.1,0,0,3,4,5,0.85,2.6,3.18,24.88
111,CPT,Salzburg basin,1.43,0.6,17.8,0,0,0.6,2.96,19,27.17,14.03,13.14,43.75,32.16,3.1,0,0,3,4,5,0.85,2.6,3.18,24.86
111,CPT,Salzburg basin,1.44,0.61,17.2,0,0,0.61,2.84,19,27.36,14.13,13.23,43.73,31.94,2.97,0,0,3,4,5,0.85,2.59,3.17,25.43
111,CPT,Salzburg basin,1.45,0.63,16.8,0,0,0.63,2.69,19,27.55,14.22,13.33,44.87,32.32,2.81,0,0,3,4,5,0.84,2.57,3.15,26.31
111,CPT,Salzburg basin,1.46,0.62,16.5,0,0,0.62,2.67,19,27.74,14.32,13.42,43.96,31.81,2.8,0,0,3,4,5,0.84,2.58,3.15,26.3
111,CPT,Salzburg basin,1.47,0.63,16.5,0,0,0.63,2.64,19,27.93,14.42,13.51,44.23,31.92,2.76,0,0,3,4,5,0.84,2.57,3.14,26.51
111,CPT,Salzburg basin,1.48,0.63,13.7,0,0,0.63,2.16,19,28.12,14.52,13.6,44.49,31.06,2.26,0,0,3,4,5,0.82,2.53,3.09,29.26
111,CPT,Salzburg basin,1.49,0.63,13.8,0,0,0.63,2.18,19,28.31,14.62,13.69,44.17,30.95,2.28,0,0,3,4,5,0.82,2.53,3.1,29.12
111,CPT,Salzburg basin,1.5,0.64,11.7,0,0,0.64,1.84,19,28.5,14.72,13.79,44.15,30.14,1.92,0,0,3,5,5,0.81,2.5,3.06,31.37
162,CPT,Gastein valley,1.72,0.71,5.5,0,0,0.69,0.85,19,32.68,16.87,15.81,41.52,26.48,0.89,0,0,4,5,6,0.76,2.36,2.88,38.94
162,CPT,Gastein valley,1.73,0.71,6.7,0,0,0.71,0.91,19,32.87,16.97,15.9,42.8,27.37,0.96,0,0,4,5,6,0.76,2.36,2.88,38.87
162,CPT,Gastein valley,1.74,0.72,7.3,0,0,0.72,0.99,19,33.06,17.07,15.99,43.11,27.83,1.03,0,0,4,5,6,0.76,2.37,2.89,38.29
162,CPT,Gastein valley,1.75,0.74,7.4,0,0,0.74,0.98,19,33.25,17.17,16.08,44.13,28.37,1.03,0,0,4,5,6,0.76,2.36,2.87,38.69
162,CPT,Gastein valley,1.76,0.77,7.2,0,0,0.78,0.93,19,33.44,17.27,16.17,45.86,29.07,0.97,0,0,4,5,6,0.75,2.34,2.85,39.78
162,CPT,Gastein valley,1.77,0.82,7,0,0,0.81,0.82,19,33.63,17.36,16.27,47.72,29.6,0.86,0,0,4,5,6,0.74,2.31,2.81,41.5
162,CPT,Gastein valley,1.78,0.84,5.8,0,0,0.85,0.71,19,33.82,17.46,16.36,50.12,30.3,0.74,0,0,4,5,6,0.72,2.27,2.76,43.55
162,CPT,Gastein valley,1.79,0.9,5.5,0,0,0.89,0.61,19,34.01,17.56,16.45,52.1,30.76,0.64,0,0,4,5,6,0.71,2.23,2.72,45.48
162,CPT,Gastein valley,1.8,0.93,5.1,0,0,0.92,0.57,19,34.2,17.66,16.54,53.36,31.12,0.59,0,0,4,5,6,0.7,2.21,2.7,46.55
162,CPT,Gastein valley,1.81,0.92,5,0,0,0.93,0.55,19,34.39,17.76,16.63,54.1,31.38,0.57,0,0,4,5,6,0.7,2.2,2.68,47.13
162,CPT,Gastein valley,1.82,0.95,5.2,0,0,0.95,0.54,19,34.58,17.85,16.73,54.87,31.75,0.56,0,0,4,5,6,0.7,2.19,2.67,47.51
162,CPT,Gastein valley,1.83,0.99,5.3,0,0,0.96,0.58,19,34.77,17.95,16.82,54.86,32,0.6,0,0,4,5,6,0.7,2.2,2.68,47.09
162,CPT,Gastein valley,1.84,0.93,6.1,0,0,0.95,0.61,19,34.96,18.05,16.91,54.18,31.93,0.64,0,0,4,5,6,0.7,2.22,2.69,46.42
162,CPT,Gastein valley,1.85,0.93,6.1,0,0,0.93,0.7,19,35.15,18.15,17,52.88,31.81,0.73,0,0,4,5,6,0.72,2.25,2.72,44.9
162,CPT,Gastein valley,1.86,0.93,7.4,0,0,0.93,0.74,19,35.34,18.25,17.09,52.58,31.91,0.77,0,0,4,5,6,0.72,2.26,2.73,44.35
